CDM_SOURCE,CDM_TBL,CDM_TBL_COLUMN_NAME,SRC_CODE,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,KRU,Kurukh,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,KUA,Kuanyama;  Kwanyama,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,KUM,Kumyk,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,KUR,Kurdish,4216336,(obs_spoken_language_4152283) Main spoken language Kurdish (concept_id = 4216336),Observation,SNOMED,Clinical Finding,S,395109004
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,KUT,Kutenai,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LAD,Ladino,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LAH,Lahnda,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LAM,Lamba,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LAO,Lao,44782511,(obs_spoken_language_4152283) Main spoken language Lao (concept_id = 44782511),Observation,SNOMED,Clinical Finding,S,698669009
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LAV,Latvian,44782895,(obs_spoken_language_4152283) Main spoken language Latvian (concept_id = 44782895),Observation,SNOMED,Clinical Finding,S,698909009
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,LE,LE=Lesbian,4230492,(obs_sex_orientation_4283657) Female homosexual (concept_id = 4230492),Condition,SNOMED,Clinical Finding,S,89217008
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LEZ,Lezghian,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LIM,Limburgan;  Limburger;  Limburgish,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LIN,Lingala,4256746,(obs_spoken_language_4152283) Main spoken language Lingala (concept_id = 4256746),Observation,SNOMED,Clinical Finding,S,408526004
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LIT,Lithuanian,4253313,(obs_spoken_language_4152283) Main spoken language Lithuanian (concept_id = 4253313),Observation,SNOMED,Clinical Finding,S,407656004
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LOL,Mongo,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LOZ,Lozi,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LTZ,Luxembourgish;  Letzeburgesch,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LUA,Luba-Lulua,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LUB,Luba-Katanga,46287226,(obs_spoken_language_4152283) Main spoken language Luba-Katanga (concept_id = 46287226),Observation,SNOMED,Clinical Finding,S,9.71E+14
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LUG,Ganda,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LUI,Luiseno,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LUN,Lunda,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LUO,Luo  (Kenya  and  Tanzania),0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,LUS,Lushai,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,GENDER_IDENTITY,M,M=Man,763768,(obs_gender_identity_4110772) Identifies as male gender (concept_id = 763768),Condition,SNOMED,Clinical Finding,S,4.46E+14
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAD,Madurese,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAG,Magahi,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAH,Marshallese,46285415,(obs_spoken_language_4152283) Main spoken language Marshallese (concept_id = 46285415),Observation,SNOMED,Clinical Finding,S,9.71E+14
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAI,Maithili,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAK,Makasar,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAL,Malayalam,4256747,(obs_spoken_language_4152283) Main spoken language Malayalam (concept_id = 4256747),Observation,SNOMED,Clinical Finding,S,408529006
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAN,Mandingo,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAR,Marathi,44782513,(obs_spoken_language_4152283) Main spoken language Marathi (concept_id = 44782513),Observation,SNOMED,Clinical Finding,S,698674001
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MAS,Masai,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MDF,Moksha,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MDR,Mandar,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MEN,Mende,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MIC,Mi'kmaq;  Micmac,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MIN,Minangkabau,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MKD,Macedonian,44784509,(obs_spoken_language_4152283) Main spoken language Macedonian (concept_id = 44784509),Observation,SNOMED,Clinical Finding,S,698670005
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MLG,Malagasy,44782512,(obs_spoken_language_4152283) Main spoken language Malagasy (concept_id = 44782512),Observation,SNOMED,Clinical Finding,S,698671009
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MLT,Maltese,44782896,(obs_spoken_language_4152283) Main spoken language Maltese (concept_id = 44782896),Observation,SNOMED,Clinical Finding,S,698910004
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MNC,Manchu,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MNI,Manipuri,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MOH,Mohawk,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MON,Mongolian,44784512,(obs_spoken_language_4152283) Main spoken language Mongolian (concept_id = 44784512),Observation,SNOMED,Clinical Finding,S,698675000
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MOS,Mossi,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MRI,Maori,44784511,(obs_spoken_language_4152283) Main spoken language Maori (concept_id = 44784511),Observation,SNOMED,Clinical Finding,S,698673007
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MSA,Malay,44784510,(obs_spoken_language_4152283) Main spoken language Malay (concept_id = 44784510),Observation,SNOMED,Clinical Finding,S,698672002
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,MU,MU=Multiple  sexual  orientations,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,GENDER_IDENTITY,MU,MU=Multiple  gender  categories,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MUS,Creek,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MWL,Mirandese,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MWR,Marwari,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MYA,Burmese,44782882,(obs_spoken_language_4152283) Main spoken language Burmese (concept_id = 44782882),Observation,SNOMED,Clinical Finding,S,698891000
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,MYV,Erzya,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NAP,Neapolitan,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NAU,Nauru,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NAV,Navajo;  Navaho,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NBL,South  Ndebele,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NDE,North  Ndebele,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NDO,Ndonga,46287227,(obs_spoken_language_4152283) Main spoken language Ndonga (concept_id = 46287227),Observation,SNOMED,Clinical Finding,S,9.71E+14
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NDS,Low  German;  Low  Saxon,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NEP,Nepali,44784513,(obs_spoken_language_4152283) Main spoken language Nepali (concept_id = 44784513),Observation,SNOMED,Clinical Finding,S,698676004
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NEW,Nepal  Bhasa;  Newari,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,NI,NI=No  information,0,(other_ni_unk) No information (concept_id = 46237210),Meas Value,LOINC,Answer,S,LA21413-2
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NI,No  information,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,GENDER_IDENTITY,NI,NI=No  information,0,(other_ni_unk) No information (concept_id = 46237210),Meas Value,LOINC,Answer,S,LA21413-2
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NIA,Nias,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NIU,Niuean,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NLD,Dutch;  Flemish,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NNO,Norwegian  Nynorsk,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NOB,Norwegian  Bokm�l,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NOG,Nogai,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NOR,Norwegian,4252380,(obs_spoken_language_4152283) Main spoken language Norwegian (concept_id = 4252380),Observation,SNOMED,Clinical Finding,S,408530001
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NQO,N'Ko,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NSO,Pedi;  Sepedi;  Northern  Sotho,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NYA,Chichewa;  Chewa;  Nyanja,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NYM,Nyamwezi,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NYN,Nyankole,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NYO,Nyoro,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,NZI,Nzima,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OCI,Occitan  (post  1500),0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OJI,Ojibwa,46285421,(obs_spoken_language_4152283) Main spoken language Ojibwa (concept_id = 46285421),Observation,SNOMED,Clinical Finding,S,9.71E+14
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ORI,Oriya,44782900,(obs_spoken_language_4152283) Main spoken language Oriya (concept_id = 44782900),Observation,SNOMED,Clinical Finding,S,698915009
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ORM,Oromo,44782901,(obs_spoken_language_4152283) Main spoken language Oromo (concept_id = 44782901),Observation,SNOMED,Clinical Finding,S,698916005
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OSA,Osage,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OSS,Ossetian;  Ossetic,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,OT,OT=Other,0,(other_ni_unk) Other (concept_id = 45878142),Meas Value,LOINC,Answer,S,LA46-8
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,OT,Other,0,(other_ni_unk) Other (concept_id = 45878142),Meas Value,LOINC,Answer,S,LA46-8
PCORnet,DEMOGRAPHIC,GENDER_IDENTITY,OT,OT=Other,0,(other_ni_unk) Other (concept_id = 45878142),Meas Value,LOINC,Answer,S,LA46-8
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAG,Pangasinan,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAM,Pampanga;  Kapampangan,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAN,Panjabi;  Punjabi,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAP,Papiamento,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PAU,Palauan,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,POL,Polish,4153319,(obs_spoken_language_4152283) Main spoken language Polish (concept_id = 4153319),Observation,SNOMED,Clinical Finding,S,315579002
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PON,Pohnpeian,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,POR,Portuguese,4152251,(obs_spoken_language_4152283) Main spoken language Portuguese (concept_id = 4152251),Observation,SNOMED,Clinical Finding,S,315580004
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,PUS,Pushto;  Pashto,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,QS,QS=Questioning,42689512,(obs_sex_orientation_4283657) Undecided about sexual orientation (concept_id = 42689512),Condition,SNOMED,Clinical Finding,S,1.06E+15
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,QU,QU=Queer,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,QUE,Quechua,44782514,(obs_spoken_language_4152283) Main spoken language Quechua (concept_id = 44782514),Observation,SNOMED,Clinical Finding,S,698677008
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RAJ,Rajasthani,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RAP,Rapanui,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RAR,Rarotongan;  Cook  Islands  Maori,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ROH,Romansh,44782904,(obs_spoken_language_4152283) Main spoken language Romansh (concept_id = 44782904),Observation,SNOMED,Clinical Finding,S,698917001
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,ROM,Romany,36713602,(obs_spoken_language_4152283) Main spoken language Romany (concept_id = 36713602),Observation,SNOMED,Clinical Finding,S,718512007
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RON,Romanian;  Moldavian;  Moldovan,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RUN,Rundi,44784515,(obs_spoken_language_4152283) Main spoken language Rundi (concept_id = 44784515),Observation,SNOMED,Clinical Finding,S,698679006
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RUP,Aromanian;  Arumanian;  Macedo-Romanian,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,RUS,Russian,4151758,(obs_spoken_language_4152283) Main spoken language Russian (concept_id = 4151758),Observation,SNOMED,Clinical Finding,S,315582007
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAD,Sandawe,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAG,Sango,44782905,(obs_spoken_language_4152283) Main spoken language Sango (concept_id = 44782905),Observation,SNOMED,Clinical Finding,S,698918006
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAH,Yakut,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAS,Sasak,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SAT,Santali,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SCN,Sicilian,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SCO,Scots,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,SE,SE=Something  else,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,GENDER_IDENTITY,SE,SE=Something  else,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SEL,Selkup,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SHN,Shan,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SID,Sidamo,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SIN,Sinhala;  Sinhalese,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SLK,Slovak,44782907,(obs_spoken_language_4152283) Main spoken language Slovak (concept_id = 44782907),Observation,SNOMED,Clinical Finding,S,698920009
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SLV,Slovenian,44782908,(obs_spoken_language_4152283) Main spoken language Slovenian (concept_id = 44782908),Observation,SNOMED,Clinical Finding,S,698921008
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMA,Southern  Sami,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SME,Northern  Sami,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMJ,Lule  Sami,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMN,Inari  Sami,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMO,Samoan,44784516,(obs_spoken_language_4152283) Main spoken language Samoan (concept_id = 44784516),Observation,SNOMED,Clinical Finding,S,698680009
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SMS,Skolt  Sami,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SNA,Shona,4216337,(obs_spoken_language_4152283) Main spoken language Shona (concept_id = 4216337),Observation,SNOMED,Clinical Finding,S,395110009
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SND,Sindhi,44782906,(obs_spoken_language_4152283) Main spoken language Sindhi (concept_id = 44782906),Observation,SNOMED,Clinical Finding,S,698919003
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SNK,Soninke,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SOM,Somali,4151759,(obs_spoken_language_4152283) Main spoken language Somali (concept_id = 4151759),Observation,SNOMED,Clinical Finding,S,315583002
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SOT,Southern  Sotho,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SPA,Spanish;  Castilian,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SQI,Albanian,4233048,(obs_spoken_language_4152283) Main spoken language Albanian (concept_id = 4233048),Observation,SNOMED,Clinical Finding,S,407648002
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRD,Sardinian,46285425,(obs_spoken_language_4152283) Main spoken language Sardinian (concept_id = 46285425),Observation,SNOMED,Clinical Finding,S,9.71E+14
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRN,Sranan  Tongo,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRP,Serbian,4256749,(obs_spoken_language_4152283) Main spoken language Serbian (concept_id = 4256749),Observation,SNOMED,Clinical Finding,S,408535006
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SRR,Serer,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SSW,Swati,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,SEXUAL_ORIENTATION,ST,ST=Straight,4069091,(obs_sex_orientation_4283657) Heterosexual (concept_id = 4069091),Condition,SNOMED,Clinical Finding,S,20430005
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SUK,Sukuma,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SUN,Sundanese,44784517,(obs_spoken_language_4152283) Main spoken language Sundanese (concept_id = 44784517),Observation,SNOMED,Clinical Finding,S,698681008
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SUS,Susu,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SWA,Swahili,4152253,(obs_spoken_language_4152283) Main spoken language Swahili (concept_id = 4152253),Observation,SNOMED,Clinical Finding,S,315585009
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SWE,Swedish,4235405,(obs_spoken_language_4152283) Main spoken language Swedish (concept_id = 4235405),Observation,SNOMED,Clinical Finding,S,408516006
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,SYR,Syriac,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TAH,Tahitian,46285429,(obs_spoken_language_4152283) Main spoken language Tahitian (concept_id = 46285429),Observation,SNOMED,Clinical Finding,S,9.71E+14
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TAM,Tamil,4152379,(obs_spoken_language_4152283) Main spoken language Tamil (concept_id = 4152379),Observation,SNOMED,Clinical Finding,S,315587001
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TAT,Tatar,44782911,(obs_spoken_language_4152283) Main spoken language Tatar (concept_id = 44782911),Observation,SNOMED,Clinical Finding,S,698924000
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TEL,Telugu,44782912,(obs_spoken_language_4152283) Main spoken language Telugu (concept_id = 44782912),Observation,SNOMED,Clinical Finding,S,698925004
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TEM,Timne,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TER,Tereno,0,Gap,-,-,-,-,-
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TET,Tetum,43531383,(obs_spoken_language_4152283) Main spoken language Tetum (concept_id = 43531383),Observation,SNOMED,Clinical Finding,S,609095001
PCORnet,DEMOGRAPHIC,GENDER_IDENTITY,TF,TF=Transgender  female/Trans  woman/Male-to-female,4248372,(obs_gender_identity_4110772) Male-to-female transsexual (concept_id = 4248372),Condition,SNOMED,Clinical Finding,S,407376001
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TGK,Tajik,44784518,(obs_spoken_language_4152283) Main spoken language Tajik (concept_id = 44784518),Observation,SNOMED,Clinical Finding,S,698682001
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,TGL,Tagalog,4248657,(obs_spoken_language_4152283) Main spoken language Tagalog (concept_id = 4248657),Observation,SNOMED,Clinical Finding,S,408517002
PCORnet,DEMOGRAPHIC,PAT_PREF_LANGUAGE_SPOKEN,THA,Thai,4248658,(obs_spoken_language_4152283) Main spoken language Thai (concept_id = 4248658),Observation,SNOMED,Clinical Finding,S,408519004
